Lambda,Intensity
504.1799,0.0
504.552804636568,0.0
504.925663386272,0.0
505.29847624911196,0.0
505.67124322508795,0.0
506.04396431419997,0.0
506.41663951644796,0.0
506.789268831832,0.0
507.161852260352,0.0
507.5343898020079,0.0
507.90688145679997,0.0
508.279327224728,0.0
508.65172710579196,0.0
509.024081099992,0.0
509.396389207328,0.0
509.76865142779997,0.0
510.14086776140795,971.0479137931036
510.51303820815195,984.1549137931036
510.885162768032,986.4147413793104
511.257241441048,992.5162758620688
511.62927422719997,994.3241379310344
512.001261126488,998.6178103448276
512.373202138912,1005.3972931034481
512.745097264472,1023.0239482758622
513.1169465031679,1031.6112931034481
513.488749855,1017.3743793103447
513.860507319968,1019.1822413793107
514.232218898072,1040.1986379310345
514.603884589312,1049.915896551724
514.975504393688,1041.7805172413794
515.3470783111999,1049.237948275862
515.7186063418479,1051.0458103448277
516.0900884856319,1062.3449482758622
516.461524742552,1043.362396551724
516.8329151126079,1066.8646034482758
517.2042595958,1061.8929827586205
517.575558192128,1071.1582758620689
517.946810901592,1061.667
518.318017724192,1075.9039137931036
518.689178659928,1073.4181034482758
519.0602937088,1067.7685344827587
519.431362870808,1080.1975862068964
519.8023861459519,1091.9486896551725
520.173363534232,1070.0283620689656
520.5442950356479,1089.0109137931036
520.9151806502,1079.9716034482758
521.286020377888,1076.807844827586
521.6568142187119,1067.542551724138
522.027562172672,1069.576396551724
522.398264239768,1089.462879310345
522.76892042,1081.3275
523.139530713368,1077.4857931034483
523.5100951198721,1072.9661379310344
523.880613639512,1078.8416896551723
524.2510862722879,1082.9093793103445
524.6215130182,1072.2881896551721
524.9918938772479,1090.3668103448276
525.362228849432,1087.4290344827584
525.732517934752,1080.8755344827587
526.102761133208,1062.1189655172416
526.4729584447999,1078.6157068965517
526.843109869528,1062.1189655172416
527.213215407392,1060.3111034482758
527.583275058392,1067.0905862068964
527.9532888225281,1071.158275862069
528.3232566997999,1069.5763965517242
528.6931786902079,1077.2598103448277
529.0630547937519,1073.6440862068964
529.432885010432,1063.9268275862066
529.8026693402479,1067.9945172413793
530.1724077832,1071.3842586206897
530.542100339288,1072.9661379310342
530.911747008512,1065.7346896551726
531.281347790872,1070.4803275862066
531.650902686368,1084.943224137931
532.020411695,1087.4290344827587
532.389874816768,1068.898448275862
532.759292051672,1060.7630689655173
533.128663399712,1064.1528103448277
533.497988860888,1075.2259655172415
533.8672684351999,1065.7346896551726
534.236502122648,1075.6779310344828
534.6056899232319,1067.3165689655173
534.9748318369519,1073.1921206896554
535.343927863808,1055.3394827586208
535.7129780038,1077.033827586207
536.081982256928,1061.6670000000001
536.450940623192,1064.6047758620691
536.819853102592,1072.5141724137932
537.1887196951279,1059.1811896551724
537.5575404007999,1067.9945172413795
537.9263152196079,1078.8416896551726
538.2950441515519,1073.1921206896552
538.663727196632,1068.2205
539.0323643548479,1068.898448275862
539.4009556262,1066.8646034482758
539.769501010688,1053.3056379310344
540.138000508312,1079.7456206896554
540.506454119072,1064.6047758620691
540.874861842968,1073.4181034482758
541.24322368,1090.8187758620686
541.611539630168,1084.7172413793103
541.9798096934719,1079.0676724137932
542.3480338699119,1060.5370862068967
542.7162121594879,1071.8362241379311
543.0843445621999,1065.9606724137932
543.452431078048,1070.0283620689656
543.820471707032,1059.1811896551724
544.188466449152,1055.1135
544.556415304408,1084.2652758620688
544.9243182728,1056.4693965517242
545.292175354328,1067.3165689655173
545.659986548992,1053.7576034482759
546.027751856792,1075.6779310344825
546.3954712777279,1064.1528103448277
546.7631448118,1077.4857931034483
547.130772459008,1059.8591379310344
547.498354219352,1082.005448275862
547.8658900928319,1086.2991206896554
548.233380079448,1061.4410172413795
548.6008241792,1078.1637413793105
548.968222392088,1064.8307586206897
549.335574718112,1082.005448275862
549.702881157272,1089.2368965517242
550.0701417095679,1084.0392931034482
550.4373563749999,1072.9661379310342
550.804525153568,1077.0338275862068
551.1716480452719,1063.926827586207
551.5387250501119,1069.3504137931036
551.9057561680879,1084.4912586206897
552.2727413992,1061.2150344827587
552.639680743448,1079.2936551724135
553.006574200832,1090.1408275862068
553.373421771352,1089.6888620689656
553.740223455008,1091.27074137931
554.1069792518,1076.807844827586
554.473689161728,1073.4181034482758
554.840353184792,1068.898448275862
555.2069713209919,1054.2095689655175
555.573543570328,1076.1298965517242
555.9400699327999,1068.2205
556.3065504084079,1070.4803275862066
556.672984997152,1074.774
557.039373699032,1074.0960517241379
557.405716514048,1069.3504137931034
557.7720134422,1082.909379310345
558.138264483488,1082.909379310345
558.504469637912,1063.4748620689656
558.8706289054719,1070.932293103448
559.2367422861679,1073.4181034482758
559.6028097799999,1087.6550172413793
559.968831386968,1069.5763965517242
560.3348071070719,1085.6211724137931
560.7007369403119,1079.9716034482758
561.0666208866879,1071.1582758620689
561.4324589462,1069.3504137931036
561.798251118848,1084.9432241379309
562.163997404632,1070.2543448275862
562.529697803552,1082.9093793103448
562.895352315608,1071.3842586206897
563.2609609408,1072.2881896551721
563.6265236791279,1063.9268275862069
563.9920405305919,1058.2772586206895
564.3575114951919,1082.4574137931036
564.722936572928,1057.1473448275863
565.0883157638,1069.8023793103448
565.453649067808,1065.7346896551724
565.818936484952,1083.1353620689656
566.184178015232,1087.4290344827587
566.549373658648,1083.3613448275862
566.9145234152,1084.2652758620688
567.2796272848881,1062.5709310344828
567.6446852677119,1071.6102413793105
568.0096973636719,1079.2936551724138
568.374663572768,1086.7510862068964
568.7395838949999,1071.6102413793103
569.104458330368,1079.7456206896552
569.4692868788719,1092.8526206896554
569.834069540512,1077.4857931034483
570.198806315288,1078.389724137931
570.5634972032,1088.1069827586207
570.928142204248,1076.3558793103448
571.292741318432,1096.694327586207
571.6572945457519,1069.3504137931036
572.021801886208,1077.4857931034483
572.3862633397999,1077.9377586206897
572.7506789065279,1092.4006551724137
573.1150485863919,1062.1189655172416
573.479372379392,1083.5873275862068
573.8436502855279,1078.6157068965517
574.2078823048,1056.695379310345
574.572068437208,1090.5927931034482
574.936208682752,1072.7401551724138
575.300303041432,1058.729224137931
575.664351513248,1070.7063103448277
576.0283540982,1085.169206896552
576.3923107962879,1077.0338275862068
576.756221607512,1081.1015172413795
577.120086531872,1075.6779310344828
577.483905569368,1073.4181034482758
577.84767872,1076.1298965517242
578.2114059837679,1077.9377586206897
578.575087360672,1067.9945172413795
578.938722850712,1078.6157068965517
579.302312453888,1076.5818620689656
579.6658561702,1086.9770689655174
580.029353999648,1062.3449482758622
580.3928059422319,1063.4748620689656
580.7562119979519,1082.683396551724
581.119572166808,1078.389724137931
581.4828864488,1070.9322931034483
581.8461548439279,1061.4410172413795
582.209377352192,1056.2434137931036
582.572553973592,1082.6833965517242
582.935684708128,1069.5763965517242
583.2987695557999,1057.1473448275863
583.661808516608,1078.3897241379311
584.024801590552,1075.9039137931036
584.387748777632,1070.0283620689654
584.750650077848,1075.2259655172413
585.1135054911999,1081.5534827586207
585.476315017688,1073.6440862068966
585.8390786573119,1083.587327586207
586.201796410072,1067.7685344827587
586.564468275968,1072.5141724137932
586.9270942549999,1068.6724655172416
587.289674347168,1074.5480172413793
587.652208552472,1072.2881896551726
588.014696870912,1074.5480172413795
588.377139302488,1069.802379310345
588.7395358472,1077.9377586206897
589.1018865050479,1079.9716034482758
589.4641912760319,1068.6724655172413
589.8264501601519,1081.1015172413795
590.188663157408,1084.4912586206897
590.5508302677999,1081.1015172413795
590.9129514913279,1070.4803275862068
591.275026827992,1082.2314310344827
591.637056277792,1067.7685344827585
591.999039840728,1070.9322931034483
592.3609775168,1093.9825344827586
592.722869306008,1078.6157068965517
593.0847152083519,1080.4235689655172
593.4465152238321,1063.4748620689656
593.808269352448,1083.361344827586
594.1699775942,1073.8700689655175
594.5316399490879,1055.1135
594.893256417112,1078.841689655172
595.2548269982719,1091.2707413793103
595.616351692568,1063.4748620689654
595.9778305,1076.5818620689654
596.339263420568,1087.6550172413793
596.700650454272,1065.0567413793106
597.061991601112,1078.8416896551723
597.4232868610881,1091.2707413793105
597.7845362341999,1073.1921206896554
598.145739720448,1081.1015172413793
598.506897319832,1078.389724137931
598.8680090323519,1082.6833965517242
599.229074858008,1059.4071724137932
599.5900947967999,1079.9716034482758
599.951068848728,1079.2936551724138
600.3119970137919,1075.2259655172415
600.672879291992,1071.836224137931
601.033715683328,1079.0676724137932
601.3945061878001,1074.774
601.7552508054079,1075.4519482758622
602.115949536152,1090.592793103448
602.476602380032,1072.9661379310344
602.837209337048,1069.8023793103446
603.1977704072,1074.9999827586207
603.5582855904879,1084.265275862069
603.918754886912,1075.9039137931036
604.279178296472,1077.2598103448277
604.639555819168,1069.576396551724
604.999887455,1089.6888620689654
605.360173203968,1079.7456206896554
605.7204130660721,1080.6495517241378
606.0806070413121,1089.0109137931036
606.4407551296879,1068.8984482758622
606.8008573312,1098.7281724137933
607.1609136458479,1077.9377586206897
607.5209240736319,1090.3668103448276
607.880888614552,1089.462879310345
608.240807268608,1072.0622068965517
608.6006800358,1051.497775862069
608.960506916128,1089.0109137931036
609.320287909592,1069.576396551724
609.680023016192,1083.1353620689656
610.039712235928,1071.3842586206897
610.3993555687999,1073.6440862068964
610.758953014808,1078.16374137931
611.1185045739519,1094.2085172413792
611.478010246232,1077.7117758620689
611.837470031648,1079.745620689655
612.1968839302,1084.4912586206897
612.5562519418879,1080.6495517241378
612.915574066712,1070.7063103448277
613.274850304672,1083.1353620689656
613.634080655768,1083.587327586207
613.99326512,1093.0786034482758
614.352403697368,1071.158275862069
614.711496387872,1081.3274999999999
615.0705431915119,1087.2030517241378
615.4295441082879,1079.0676724137932
615.7884991382,1074.999982758621
616.147408281248,1081.7794655172413
616.506271537432,1099.1801379310346
616.865088906752,1073.6440862068966
617.223860389208,1089.462879310345
617.5825859848,1063.022896551724
617.941265693528,1065.05674137931
618.299899515392,1055.7914482758622
618.658487450392,1059.8591379310346
619.0170294985279,1074.9999827586207
619.3755256597999,1091.7227068965517
619.7339759342079,1072.0622068965517
620.092380321752,1067.7685344827587
620.450738822432,1079.2936551724138
