Lambda,Intensity
504.1799,0.0
504.552804636568,0.0
504.925663386272,0.0
505.29847624911196,0.0
505.67124322508795,0.0
506.04396431419997,0.0
506.41663951644796,0.0
506.789268831832,0.0
507.161852260352,0.0
507.5343898020079,0.0
507.90688145679997,0.0
508.279327224728,0.0
508.65172710579196,0.0
509.024081099992,0.0
509.396389207328,0.0
509.76865142779997,0.0
510.14086776140795,976.4715
510.51303820815195,979.4092758620691
510.885162768032,985.284827586207
511.257241441048,1028.8995
511.62927422719997,1003.8154137931036
512.001261126488,1010.594896551724
512.373202138912,1017.1483965517242
512.745097264472,1012.1767758620688
513.1169465031679,1015.1145517241381
513.488749855,1029.8034310344829
513.860507319968,1020.5381379310344
514.232218898072,1051.497775862069
514.603884589312,1052.1757241379307
514.975504393688,1056.469396551724
515.3470783111999,1070.254344827586
515.7186063418479,1062.1189655172413
516.0900884856319,1080.8755344827587
516.461524742552,1081.7794655172413
516.8329151126079,1072.7401551724138
517.2042595958,1068.898448275862
517.575558192128,1075.9039137931034
517.946810901592,1074.0960517241379
518.318017724192,1085.6211724137931
518.689178659928,1098.9541551724137
519.0602937088,1089.0109137931036
519.431362870808,1095.5644137931035
519.8023861459519,1089.6888620689656
520.173363534232,1092.6266379310348
520.5442950356479,1096.2423620689656
520.9151806502,1093.5305689655174
521.286020377888,1078.3897241379311
521.6568142187119,1081.1015172413793
522.027562172672,1073.1921206896552
522.398264239768,1080.6495517241378
522.76892042,1082.9093793103445
523.139530713368,1085.8471551724137
523.5100951198721,1086.7510862068966
523.880613639512,1086.2991206896552
524.2510862722879,1085.3951896551723
524.6215130182,1095.7903965517241
524.9918938772479,1082.9093793103448
525.362228849432,1097.8242413793103
525.732517934752,1106.1856034482757
526.102761133208,1085.1692068965517
526.4729584447999,1083.5873275862068
526.843109869528,1082.6833965517242
527.213215407392,1101.4399655172413
527.583275058392,1076.3558793103448
527.9532888225281,1086.7510862068966
528.3232566997999,1075.451948275862
528.6931786902079,1076.1298965517242
529.0630547937519,1075.677931034483
529.432885010432,1078.6157068965517
529.8026693402479,1062.344948275862
530.1724077832,1076.8078448275862
530.542100339288,1096.2423620689653
530.911747008512,1081.7794655172415
531.281347790872,1075.9039137931036
531.650902686368,1071.6102413793103
532.020411695,1068.2205000000001
532.389874816768,1085.6211724137934
532.759292051672,1069.124431034483
533.128663399712,1083.5873275862068
533.497988860888,1074.5480172413795
533.8672684351999,1086.7510862068964
534.236502122648,1061.6670000000001
534.6056899232319,1091.2707413793103
534.9748318369519,1075.2259655172415
535.343927863808,1083.361344827586
535.7129780038,1098.050224137931
536.081982256928,1089.4628793103448
536.450940623192,1082.9093793103448
536.819853102592,1081.3275
537.1887196951279,1086.7510862068966
537.5575404007999,1083.8133103448276
537.9263152196079,1062.5709310344828
538.2950441515519,1088.1069827586207
538.663727196632,1079.5196379310344
539.0323643548479,1067.0905862068964
539.4009556262,1087.6550172413795
539.769501010688,1064.1528103448277
540.138000508312,1087.8809999999999
540.506454119072,1071.836224137931
540.874861842968,1087.4290344827587
541.24322368,1089.462879310345
541.611539630168,1075.451948275862
541.9798096934719,1089.0109137931036
542.3480338699119,1083.1353620689656
542.7162121594879,1089.236896551724
543.0843445621999,1078.8416896551726
543.452431078048,1060.5370862068964
543.820471707032,1086.2991206896554
544.188466449152,1084.4912586206897
544.556415304408,1090.1408275862068
544.9243182728,1076.807844827586
545.292175354328,1096.4683448275862
545.659986548992,1080.4235689655172
546.027751856792,1070.4803275862066
546.3954712777279,1066.6386206896555
546.7631448118,1076.8078448275862
547.130772459008,1095.1124482758619
547.498354219352,1084.265275862069
547.8658900928319,1088.558948275862
548.233380079448,1073.1921206896552
548.6008241792,1087.4290344827587
548.968222392088,1086.2991206896554
549.335574718112,1091.7227068965517
549.702881157272,1102.5698793103447
550.0701417095679,1100.0840689655172
550.4373563749999,1078.8416896551728
550.804525153568,1086.0731379310344
551.1716480452719,1081.7794655172415
551.5387250501119,1097.8242413793103
551.9057561680879,1080.1975862068966
552.2727413992,1081.7794655172413
552.639680743448,1073.4181034482758
553.006574200832,1094.8864655172413
553.373421771352,1090.592793103448
553.740223455008,1101.4399655172415
554.1069792518,1093.5305689655174
554.473689161728,1084.9432241379313
554.840353184792,1090.818775862069
555.2069713209919,1099.1801379310346
555.573543570328,1095.112448275862
555.9400699327999,1085.6211724137931
556.3065504084079,1079.5196379310346
556.672984997152,1088.7849310344825
557.039373699032,1084.71724137931
557.405716514048,1089.9148448275862
557.7720134422,1095.112448275862
558.138264483488,1067.994517241379
558.504469637912,1073.4181034482758
558.8706289054719,1082.2314310344827
559.2367422861679,1093.9825344827589
559.6028097799999,1087.4290344827587
559.968831386968,1088.558948275862
560.3348071070719,1093.7565517241378
560.7007369403119,1083.1353620689656
561.0666208866879,1072.7401551724138
561.4324589462,1090.3668103448276
561.798251118848,1099.8580862068966
562.163997404632,1088.5589482758621
562.529697803552,1081.1015172413793
562.895352315608,1086.0731379310346
563.2609609408,1090.3668103448276
563.6265236791279,1079.2936551724138
563.9920405305919,1110.2532931034482
564.3575114951919,1102.3438965517241
564.722936572928,1090.1408275862068
565.0883157638,1090.140827586207
565.453649067808,1084.943224137931
565.818936484952,1082.0054482758621
566.184178015232,1077.7117758620689
566.549373658648,1091.9486896551725
566.9145234152,1098.5021896551723
567.2796272848881,1083.1353620689656
567.6446852677119,1091.0447586206897
568.0096973636719,1094.2085172413795
568.374663572768,1087.2030517241378
568.7395838949999,1071.3842586206897
569.104458330368,1094.8864655172415
569.4692868788719,1074.548017241379
569.834069540512,1088.3329655172413
570.198806315288,1105.0556896551725
570.5634972032,1078.6157068965517
570.928142204248,1090.818775862069
571.292741318432,1087.6550172413793
571.6572945457519,1086.2991206896554
572.021801886208,1067.7685344827587
572.3862633397999,1083.1353620689654
572.7506789065279,1084.265275862069
573.1150485863919,1083.8133103448276
573.479372379392,1086.2991206896552
573.8436502855279,1086.5251034482758
574.2078823048,1088.5589482758621
574.572068437208,1084.265275862069
574.936208682752,1083.1353620689656
575.300303041432,1090.3668103448276
575.664351513248,1088.5589482758621
576.0283540982,1105.9596206896551
576.3923107962879,1088.1069827586207
576.756221607512,1075.6779310344828
577.120086531872,1102.3438965517244
577.483905569368,1084.2652758620688
577.84767872,1093.5305689655174
578.2114059837679,1100.988
578.575087360672,1083.1353620689656
578.938722850712,1091.0447586206897
579.302312453888,1065.9606724137932
579.6658561702,1065.0567413793103
580.029353999648,1096.694327586207
580.3928059422319,1095.5644137931035
580.7562119979519,1093.9825344827586
581.119572166808,1088.5589482758621
581.4828864488,1090.592793103448
581.8461548439279,1093.3045862068966
582.209377352192,1074.0960517241379
582.572553973592,1073.4181034482758
582.935684708128,1072.0622068965517
583.2987695557999,1105.5076551724137
583.661808516608,1084.943224137931
584.024801590552,1077.7117758620686
584.387748777632,1086.7510862068966
584.750650077848,1085.1692068965517
585.1135054911999,1100.7620172413795
585.476315017688,1086.7510862068966
585.8390786573119,1064.1528103448277
586.201796410072,1080.1975862068966
586.564468275968,1098.7281724137931
586.9270942549999,1095.5644137931035
587.289674347168,1083.1353620689656
587.652208552472,1076.8078448275862
588.014696870912,1083.1353620689656
588.377139302488,1091.9486896551723
588.7395358472,1093.7565517241383
589.1018865050479,1083.8133103448276
589.4641912760319,1103.4738103448276
589.8264501601519,1096.4683448275862
590.188663157408,1090.3668103448276
590.5508302677999,1078.6157068965517
590.9129514913279,1094.660482758621
591.275026827992,1083.361344827586
591.637056277792,1075.2259655172413
591.999039840728,1084.7172413793103
592.3609775168,1083.5873275862068
592.722869306008,1110.2532931034484
593.0847152083519,1083.3613448275864
593.4465152238321,1072.5141724137932
593.808269352448,1106.1856034482757
594.1699775942,1076.3558793103448
594.5316399490879,1076.5818620689656
594.893256417112,1093.9825344827586
595.2548269982719,1075.9039137931036
595.616351692568,1091.9486896551723
595.9778305,1079.2936551724138
596.339263420568,1093.3045862068964
596.700650454272,1088.1069827586207
597.061991601112,1094.2085172413792
597.4232868610881,1086.7510862068964
597.7845362341999,1088.7849310344827
598.145739720448,1095.7903965517241
598.506897319832,1082.4574137931036
598.8680090323519,1073.8700689655172
599.229074858008,1081.7794655172415
599.5900947967999,1086.2991206896554
599.951068848728,1087.4290344827587
600.3119970137919,1079.9716034482758
600.672879291992,1103.0218448275862
601.033715683328,1095.1124482758619
601.3945061878001,1093.5305689655172
601.7552508054079,1088.784931034483
602.115949536152,1088.7849310344827
602.476602380032,1086.5251034482758
602.837209337048,1098.9541551724137
603.1977704072,1089.0109137931036
603.5582855904879,1077.9377586206895
603.918754886912,1089.2368965517242
604.279178296472,1088.558948275862
604.639555819168,1084.4912586206897
604.999887455,1076.129896551724
605.360173203968,1086.9770689655172
605.7204130660721,1085.1692068965517
606.0806070413121,1080.6495517241378
606.4407551296879,1088.7849310344827
606.8008573312,1091.27074137931
607.1609136458479,1092.1746724137931
607.5209240736319,1077.9377586206897
607.880888614552,1089.9148448275862
608.240807268608,1094.2085172413795
608.6006800358,1084.0392931034482
608.960506916128,1086.7510862068964
609.320287909592,1089.2368965517242
609.680023016192,1094.6604827586207
610.039712235928,1068.2205000000001
610.3993555687999,1082.005448275862
610.758953014808,1082.6833965517242
611.1185045739519,1078.16374137931
611.478010246232,1088.7849310344825
611.837470031648,1083.8133103448276
612.1968839302,1080.875534482759
612.5562519418879,1092.400655172414
612.915574066712,1100.0840689655172
613.274850304672,1077.0338275862068
613.634080655768,1096.9203103448274
613.99326512,1087.2030517241378
614.352403697368,1090.1408275862068
614.711496387872,1074.5480172413795
615.0705431915119,1084.7172413793103
615.4295441082879,1082.909379310345
615.7884991382,1079.2936551724138
616.147408281248,1096.0163793103447
616.506271537432,1079.9716034482758
616.865088906752,1088.1069827586205
617.223860389208,1086.2991206896552
617.5825859848,1082.005448275862
617.941265693528,1072.5141724137932
618.299899515392,1103.925775862069
618.658487450392,1107.0895344827586
619.0170294985279,1101.2139827586207
619.3755256597999,1099.6321034482758
619.7339759342079,1089.0109137931036
620.092380321752,1088.3329655172415
