Lambda,Intensity
504.1799,0.0
504.552804636568,0.0
504.925663386272,0.0
505.29847624911196,0.0
505.67124322508795,0.0
506.04396431419997,0.0
506.41663951644796,0.0
506.789268831832,0.0
507.161852260352,0.0
507.5343898020079,0.0
507.90688145679997,0.0
508.279327224728,0.0
508.65172710579196,0.0
509.024081099992,0.0
509.396389207328,0.0
509.76865142779997,0.0
510.14086776140795,1015.7924999999999
510.51303820815195,995.4540517241381
510.885162768032,1012.6287413793104
511.257241441048,1031.8372758620692
511.62927422719997,1028.8995
512.001261126488,1035.453
512.373202138912,1053.3056379310344
512.745097264472,1048.3340172413796
513.1169465031679,1065.5087068965515
513.488749855,1064.8307586206897
513.860507319968,1051.271793103448
514.232218898072,1078.389724137931
514.603884589312,1070.4803275862068
514.975504393688,1087.4290344827587
515.3470783111999,1073.1921206896552
515.7186063418479,1088.784931034483
516.0900884856319,1096.0163793103447
516.461524742552,1104.1517586206896
516.8329151126079,1074.3220344827585
517.2042595958,1079.0676724137932
517.575558192128,1075.9039137931036
517.946810901592,1102.1179137931035
518.318017724192,1103.247827586207
518.689178659928,1112.7391034482757
519.0602937088,1127.4279827586206
519.431362870808,1096.016379310345
519.8023861459519,1100.0840689655174
520.173363534232,1123.8122586206898
520.5442950356479,1111.1572241379313
520.9151806502,1131.4956724137928
521.286020377888,1118.6146551724137
521.6568142187119,1121.7784137931035
522.027562172672,1112.2871379310345
522.398264239768,1096.468344827586
522.76892042,1113.6430344827588
523.139530713368,1099.6321034482758
523.5100951198721,1102.3438965517241
523.880613639512,1104.6037241379313
524.2510862722879,1110.7052586206896
524.6215130182,1096.4683448275862
524.9918938772479,1124.0382413793102
525.362228849432,1112.5131206896551
525.732517934752,1111.835172413793
526.102761133208,1096.016379310345
526.4729584447999,1100.5360344827586
526.843109869528,1105.5076551724137
527.213215407392,1114.095
527.583275058392,1099.8580862068964
527.9532888225281,1100.7620172413795
528.3232566997999,1108.897396551724
528.6931786902079,1095.7903965517241
529.0630547937519,1107.9934655172415
529.432885010432,1094.2085172413792
529.8026693402479,1094.2085172413795
530.1724077832,1117.032775862069
530.542100339288,1088.784931034483
530.911747008512,1092.6266379310346
531.281347790872,1091.2707413793105
531.650902686368,1096.016379310345
532.020411695,1098.0502241379309
532.389874816768,1107.3155172413794
532.759292051672,1102.3438965517241
533.128663399712,1089.4628793103448
533.497988860888,1098.2762068965517
533.8672684351999,1096.9203103448274
534.236502122648,1106.4115862068966
534.6056899232319,1089.0109137931033
534.9748318369519,1122.004396551724
535.343927863808,1104.3777413793102
535.7129780038,1102.7958620689656
536.081982256928,1098.2762068965517
536.450940623192,1104.1517586206896
536.819853102592,1099.4061206896554
537.1887196951279,1090.8187758620688
537.5575404007999,1091.9486896551723
537.9263152196079,1092.1746724137934
538.2950441515519,1082.6833965517242
538.663727196632,1099.4061206896552
539.0323643548479,1108.6714137931035
539.4009556262,1114.7729482758623
539.769501010688,1109.575344827586
540.138000508312,1091.9486896551725
540.506454119072,1100.7620172413795
540.874861842968,1097.5982586206896
541.24322368,1087.4290344827587
541.611539630168,1081.7794655172413
541.9798096934719,1104.603724137931
542.3480338699119,1132.6255862068963
542.7162121594879,1093.3045862068966
543.0843445621999,1091.9486896551723
543.452431078048,1090.3668103448276
543.820471707032,1102.3438965517241
544.188466449152,1105.5076551724137
544.556415304408,1094.2085172413795
544.9243182728,1098.2762068965517
545.292175354328,1110.4792758620688
545.659986548992,1096.4683448275862
546.027751856792,1096.0163793103447
546.3954712777279,1120.1965344827586
546.7631448118,1101.6659482758619
547.130772459008,1116.5808103448276
547.498354219352,1086.2991206896552
547.8658900928319,1110.9312413793102
548.233380079448,1117.7107241379313
548.6008241792,1102.569879310345
548.968222392088,1090.592793103448
549.335574718112,1108.8973965517243
549.702881157272,1121.1004655172412
550.0701417095679,1089.0109137931036
550.4373563749999,1106.8635517241378
550.804525153568,1103.4738103448278
551.1716480452719,1118.1626896551725
551.5387250501119,1117.2587586206894
551.9057561680879,1098.5021896551723
552.2727413992,1094.8864655172413
552.639680743448,1105.7336379310345
553.006574200832,1094.8864655172415
553.373421771352,1117.7107241379313
553.740223455008,1128.3319137931035
554.1069792518,1111.157224137931
554.473689161728,1113.417051724138
554.840353184792,1101.8919310344832
555.2069713209919,1093.5305689655172
555.573543570328,1125.168155172414
555.9400699327999,1104.3777413793102
556.3065504084079,1119.292603448276
556.672984997152,1103.925775862069
557.039373699032,1097.3722758620686
557.405716514048,1102.7958620689656
557.7720134422,1112.0611551724137
558.138264483488,1103.6997931034482
558.504469637912,1112.5131206896554
558.8706289054719,1110.0273103448276
559.2367422861679,1126.2980689655171
559.6028097799999,1102.7958620689656
559.968831386968,1109.3493620689655
560.3348071070719,1113.8690172413794
560.7007369403119,1100.5360344827586
561.0666208866879,1082.4574137931036
561.4324589462,1114.772948275862
561.798251118848,1104.3777413793105
562.163997404632,1107.0895344827586
562.529697803552,1108.6714137931035
562.895352315608,1101.2139827586207
563.2609609408,1082.4574137931036
563.6265236791279,1110.2532931034482
563.9920405305919,1107.7674827586206
564.3575114951919,1106.6375689655174
564.722936572928,1111.1572241379313
565.0883157638,1105.2816724137933
565.453649067808,1105.7336379310345
565.818936484952,1094.2085172413792
566.184178015232,1118.6146551724137
566.549373658648,1089.6888620689656
566.9145234152,1123.8122586206896
567.2796272848881,1096.6943275862068
567.6446852677119,1115.450896551724
568.0096973636719,1102.569879310345
568.374663572768,1098.2762068965517
568.7395838949999,1114.095
569.104458330368,1099.4061206896552
569.4692868788719,1119.0666206896553
569.834069540512,1106.1856034482757
570.198806315288,1093.0786034482758
570.5634972032,1118.6146551724137
570.928142204248,1119.5185862068963
571.292741318432,1092.4006551724135
571.6572945457519,1104.3777413793105
572.021801886208,1097.1462931034484
572.3862633397999,1095.790396551724
572.7506789065279,1091.2707413793105
573.1150485863919,1107.7674827586206
573.479372379392,1084.0392931034482
573.8436502855279,1119.066620689655
574.2078823048,1103.4738103448276
574.572068437208,1084.0392931034482
574.936208682752,1123.3602931034482
575.300303041432,1108.219448275862
575.664351513248,1098.050224137931
576.0283540982,1114.998931034483
576.3923107962879,1112.5131206896551
576.756221607512,1105.7336379310345
577.120086531872,1094.660482758621
577.483905569368,1115.2249137931035
577.84767872,1107.0895344827586
578.2114059837679,1103.247827586207
578.575087360672,1098.7281724137931
578.938722850712,1107.0895344827588
579.302312453888,1117.032775862069
579.6658561702,1098.5021896551723
580.029353999648,1122.6823448275863
580.3928059422319,1105.5076551724137
580.7562119979519,1102.1179137931035
581.119572166808,1104.3777413793102
581.4828864488,1105.507655172414
581.8461548439279,1100.7620172413795
582.209377352192,1109.5753448275862
582.572553973592,1099.1801379310346
582.935684708128,1104.603724137931
583.2987695557999,1099.632103448276
583.661808516608,1127.879948275862
584.024801590552,1111.6091896551723
584.387748777632,1103.247827586207
584.750650077848,1086.2991206896552
585.1135054911999,1104.3777413793102
585.476315017688,1097.1462931034482
585.8390786573119,1114.772948275862
586.201796410072,1101.8919310344832
586.564468275968,1087.2030517241378
586.9270942549999,1106.1856034482757
587.289674347168,1096.6943275862068
587.652208552472,1105.5076551724137
588.014696870912,1102.5698793103447
588.377139302488,1097.8242413793103
588.7395358472,1100.3100517241378
589.1018865050479,1095.7903965517241
589.4641912760319,1106.4115862068963
589.8264501601519,1095.7903965517241
590.188663157408,1130.3657586206896
590.5508302677999,1095.5644137931035
590.9129514913279,1094.8864655172415
591.275026827992,1101.2139827586207
591.637056277792,1108.897396551724
591.999039840728,1100.988
592.3609775168,1109.3493620689655
592.722869306008,1099.8580862068966
593.0847152083519,1104.1517586206896
593.4465152238321,1103.021844827586
593.808269352448,1118.8406379310343
594.1699775942,1109.3493620689655
594.5316399490879,1115.450896551724
594.893256417112,1112.5131206896551
595.2548269982719,1103.4738103448276
595.616351692568,1103.4738103448278
595.9778305,1099.8580862068964
596.339263420568,1115.676879310345
596.700650454272,1111.3832068965519
597.061991601112,1124.9421724137933
597.4232868610881,1117.0327758620692
597.7845362341999,1113.8690172413794
598.145739720448,1113.1910689655174
598.506897319832,1093.7565517241378
598.8680090323519,1097.372275862069
599.229074858008,1100.5360344827586
599.5900947967999,1098.9541551724137
599.951068848728,1116.5808103448276
600.3119970137919,1116.1288448275861
600.672879291992,1103.0218448275864
601.033715683328,1106.8635517241378
601.3945061878001,1112.0611551724137
601.7552508054079,1112.7391034482757
602.115949536152,1108.8973965517241
602.476602380032,1108.6714137931035
602.837209337048,1110.0273103448276
603.1977704072,1109.3493620689655
603.5582855904879,1100.0840689655172
603.918754886912,1096.9203103448276
604.279178296472,1102.7958620689656
604.639555819168,1122.6823448275863
604.999887455,1088.1069827586205
605.360173203968,1114.0950000000003
605.7204130660721,1113.1910689655172
606.0806070413121,1115.676879310345
606.4407551296879,1113.6430344827586
606.8008573312,1104.6037241379313
607.1609136458479,1101.2139827586204
607.5209240736319,1113.4170517241378
607.880888614552,1105.7336379310345
608.240807268608,1119.292603448276
608.6006800358,1108.6714137931035
608.960506916128,1103.4738103448276
609.320287909592,1103.0218448275862
609.680023016192,1100.988
610.039712235928,1101.6659482758619
610.3993555687999,1103.0218448275862
610.758953014808,1112.2871379310345
611.1185045739519,1103.6997931034482
611.478010246232,1107.7674827586206
611.837470031648,1109.801327586207
612.1968839302,1105.9596206896554
612.5562519418879,1118.388672413793
612.915574066712,1093.0786034482758
613.274850304672,1106.8635517241382
613.634080655768,1107.0895344827586
613.99326512,1122.230379310345
614.352403697368,1114.9989310344827
614.711496387872,1097.5982586206896
615.0705431915119,1091.496724137931
615.4295441082879,1102.1179137931035
615.7884991382,1115.2249137931035
616.147408281248,1084.265275862069
616.506271537432,1111.6091896551725
616.865088906752,1107.3155172413794
617.223860389208,1106.4115862068966
617.5825859848,1102.5698793103447
617.941265693528,1103.021844827586
618.299899515392,1111.3832068965517
618.658487450392,1120.6485
619.0170294985279,1110.479275862069
619.3755256597999,1116.5808103448278
619.7339759342079,1090.3668103448274
620.092380321752,1100.7620172413795
620.450738822432,1113.8690172413794
