Lambda,Intensity
504.1799,0.0
504.552804636568,0.0
504.925663386272,0.0
505.29847624911196,0.0
505.67124322508795,0.0
506.04396431419997,0.0
506.41663951644796,0.0
506.789268831832,0.0
507.161852260352,0.0
507.5343898020079,0.0
507.90688145679997,0.0
508.279327224728,0.0
508.65172710579196,0.0
509.024081099992,0.0
509.396389207328,0.0
509.76865142779997,0.0
510.14086776140795,950.9354482758621
510.51303820815195,963.1385172413793
510.885162768032,992.5162758620688
511.257241441048,980.3132068965517
511.62927422719997,985.5108103448277
512.001261126488,996.5839655172415
512.373202138912,978.5053448275861
512.745097264472,1009.2389999999999
513.1169465031679,1033.6451379310345
513.488749855,1030.0294137931037
513.860507319968,1023.9278793103447
514.232218898072,1014.4366034482758
514.603884589312,1025.5097586206896
514.975504393688,1032.0632586206898
515.3470783111999,1048.5600000000002
515.7186063418479,1032.7412068965518
516.0900884856319,1063.0228965517242
516.461524742552,1041.5545344827588
516.8329151126079,1047.882051724138
517.2042595958,1064.378793103448
517.575558192128,1057.5993103448277
517.946810901592,1066.4126379310344
518.318017724192,1079.0676724137932
518.689178659928,1082.4574137931033
519.0602937088,1075.451948275862
519.431362870808,1067.9945172413793
519.8023861459519,1071.3842586206897
520.173363534232,1061.667
520.5442950356479,1046.3001724137932
520.9151806502,1070.7063103448277
521.286020377888,1066.1866551724138
521.6568142187119,1069.802379310345
522.027562172672,1066.6386206896552
522.398264239768,1078.389724137931
522.76892042,1057.3733275862069
523.139530713368,1082.4574137931036
523.5100951198721,1079.0676724137932
523.880613639512,1063.9268275862069
524.2510862722879,1070.7063103448277
524.6215130182,1075.9039137931036
524.9918938772479,1065.5087068965518
525.362228849432,1082.683396551724
525.732517934752,1053.9835862068965
526.102761133208,1073.1921206896554
526.4729584447999,1068.2205
526.843109869528,1057.5993103448277
527.213215407392,1076.3558793103448
527.583275058392,1058.9552068965518
527.9532888225281,1063.700844827586
528.3232566997999,1071.6102413793103
528.6931786902079,1053.3056379310342
529.0630547937519,1058.5032413793103
529.432885010432,1066.6386206896552
529.8026693402479,1052.175724137931
530.1724077832,1058.9552068965518
530.542100339288,1062.344948275862
530.911747008512,1051.271793103448
531.281347790872,1056.0174310344828
531.650902686368,1053.9835862068965
532.020411695,1060.3111034482758
532.389874816768,1059.1811896551724
532.759292051672,1033.871120689655
533.128663399712,1083.8133103448274
533.497988860888,1055.791448275862
533.8672684351999,1064.1528103448277
534.236502122648,1042.9104310344828
534.6056899232319,1060.3111034482758
534.9748318369519,1051.7237586206898
535.343927863808,1055.5654655172414
535.7129780038,1072.2881896551723
536.081982256928,1087.2030517241378
536.450940623192,1064.8307586206897
536.819853102592,1055.1135
537.1887196951279,1063.022896551724
537.5575404007999,1074.774
537.9263152196079,1060.0851206896555
538.2950441515519,1064.3787931034483
538.663727196632,1058.051275862069
539.0323643548479,1052.6276896551722
539.4009556262,1060.3111034482758
539.769501010688,1060.3111034482758
540.138000508312,1063.700844827586
540.506454119072,1053.9835862068967
540.874861842968,1060.0851206896552
541.24322368,1071.158275862069
541.611539630168,1070.254344827586
541.9798096934719,1059.1811896551724
542.3480338699119,1054.6615344827587
542.7162121594879,1062.1189655172416
543.0843445621999,1082.005448275862
543.452431078048,1057.825293103448
543.820471707032,1086.2991206896552
544.188466449152,1071.3842586206897
544.556415304408,1074.5480172413795
544.9243182728,1058.729224137931
545.292175354328,1070.9322931034483
545.659986548992,1049.9158965517242
546.027751856792,1061.4410172413795
546.3954712777279,1063.700844827586
546.7631448118,1076.129896551724
547.130772459008,1068.898448275862
547.498354219352,1067.0905862068964
547.8658900928319,1054.435551724138
548.233380079448,1071.158275862069
548.6008241792,1068.6724655172416
548.968222392088,1078.6157068965517
549.335574718112,1051.0458103448277
549.702881157272,1058.9552068965518
550.0701417095679,1053.0796551724138
550.4373563749999,1041.5545344827585
550.804525153568,1084.4912586206897
551.1716480452719,1065.0567413793103
551.5387250501119,1049.6899137931036
551.9057561680879,1063.9268275862069
552.2727413992,1053.3056379310344
552.639680743448,1058.9552068965518
553.006574200832,1060.3111034482758
553.373421771352,1047.2041034482759
553.740223455008,1099.4061206896552
554.1069792518,1071.8362241379311
554.473689161728,1061.2150344827583
554.840353184792,1062.1189655172416
555.2069713209919,1063.4748620689656
555.573543570328,1058.0512758620691
555.9400699327999,1054.8875172413793
556.3065504084079,1077.033827586207
556.672984997152,1072.0622068965517
557.039373699032,1046.5261551724138
557.405716514048,1079.9716034482758
557.7720134422,1058.9552068965518
558.138264483488,1053.0796551724138
558.504469637912,1065.2827241379312
558.8706289054719,1070.7063103448277
559.2367422861679,1066.8646034482758
559.6028097799999,1056.9213620689654
559.968831386968,1045.3962413793104
560.3348071070719,1082.6833965517242
560.7007369403119,1078.6157068965517
561.0666208866879,1066.1866551724138
561.4324589462,1063.7008448275863
561.798251118848,1073.1921206896554
562.163997404632,1062.5709310344828
562.529697803552,1060.3111034482758
562.895352315608,1060.3111034482758
563.2609609408,1071.1582758620689
563.6265236791279,1072.7401551724138
563.9920405305919,1076.8078448275862
564.3575114951919,1060.085120689655
564.722936572928,1062.5709310344828
565.0883157638,1069.8023793103448
565.453649067808,1058.2772586206897
565.818936484952,1057.8252931034483
566.184178015232,1080.1975862068966
566.549373658648,1048.56
566.9145234152,1053.5316206896553
567.2796272848881,1060.0851206896552
567.6446852677119,1058.729224137931
568.0096973636719,1076.355879310345
568.374663572768,1073.6440862068966
568.7395838949999,1056.6953793103448
569.104458330368,1043.1364137931037
569.4692868788719,1067.0905862068964
569.834069540512,1075.2259655172413
570.198806315288,1072.0622068965517
570.5634972032,1070.4803275862068
570.928142204248,1071.158275862069
571.292741318432,1079.5196379310344
571.6572945457519,1065.2827241379312
572.021801886208,1071.8362241379311
572.3862633397999,1060.0851206896555
572.7506789065279,1075.9039137931036
573.1150485863919,1066.8646034482758
573.479372379392,1058.9552068965518
573.8436502855279,1066.1866551724136
574.2078823048,1072.5141724137932
574.572068437208,1071.6102413793103
574.936208682752,1074.322034482759
575.300303041432,1055.791448275862
575.664351513248,1068.6724655172413
576.0283540982,1070.7063103448277
576.3923107962879,1048.56
576.756221607512,1075.6779310344828
577.120086531872,1045.3962413793104
577.483905569368,1059.6331551724138
577.84767872,1072.2881896551723
578.2114059837679,1069.1244310344828
578.575087360672,1074.7740000000001
578.938722850712,1082.9093793103448
579.302312453888,1074.548017241379
579.6658561702,1055.1135
580.029353999648,1058.9552068965518
580.3928059422319,1069.3504137931036
580.7562119979519,1047.2041034482759
581.119572166808,1070.4803275862068
581.4828864488,1063.022896551724
581.8461548439279,1069.8023793103448
582.209377352192,1065.7346896551726
582.572553973592,1064.1528103448277
582.935684708128,1067.3165689655175
583.2987695557999,1053.7576034482759
583.661808516608,1067.0905862068964
584.024801590552,1074.774
584.387748777632,1067.0905862068964
584.750650077848,1064.604775862069
585.1135054911999,1067.5425517241379
585.476315017688,1091.2707413793105
585.8390786573119,1062.7969137931034
586.201796410072,1054.6615344827583
586.564468275968,1051.0458103448275
586.9270942549999,1058.5032413793103
587.289674347168,1064.1528103448277
587.652208552472,1072.7401551724138
588.014696870912,1074.7740000000001
588.377139302488,1073.870068965517
588.7395358472,1071.158275862069
589.1018865050479,1068.6724655172413
589.4641912760319,1070.7063103448277
589.8264501601519,1093.0786034482758
590.188663157408,1063.4748620689654
590.5508302677999,1064.1528103448275
590.9129514913279,1062.5709310344828
591.275026827992,1060.085120689655
591.637056277792,1066.4126379310344
591.999039840728,1063.0228965517242
592.3609775168,1079.9716034482758
592.722869306008,1064.3787931034483
593.0847152083519,1060.9890517241377
593.4465152238321,1066.4126379310346
593.808269352448,1074.9999827586207
594.1699775942,1060.9890517241379
594.5316399490879,1086.7510862068966
594.893256417112,1079.2936551724138
595.2548269982719,1052.6276896551724
595.616351692568,1058.9552068965518
595.9778305,1073.1921206896552
596.339263420568,1090.1408275862068
596.700650454272,1072.7401551724138
597.061991601112,1056.9213620689654
597.4232868610881,1067.0905862068967
597.7845362341999,1071.158275862069
598.145739720448,1055.791448275862
598.506897319832,1077.0338275862068
598.8680090323519,1055.5654655172414
599.229074858008,1070.4803275862068
599.5900947967999,1070.9322931034483
599.951068848728,1071.158275862069
600.3119970137919,1062.7969137931034
600.672879291992,1079.5196379310348
601.033715683328,1074.3220344827587
601.3945061878001,1061.4410172413793
601.7552508054079,1060.085120689655
602.115949536152,1079.9716034482758
602.476602380032,1079.5196379310346
602.837209337048,1061.2150344827587
603.1977704072,1077.2598103448277
603.5582855904879,1071.158275862069
603.918754886912,1063.926827586207
604.279178296472,1067.0905862068967
604.639555819168,1040.8765862068967
604.999887455,1072.0622068965517
605.360173203968,1065.0567413793103
605.7204130660721,1065.9606724137934
606.0806070413121,1076.355879310345
606.4407551296879,1050.3678620689655
606.8008573312,1082.9093793103448
607.1609136458479,1049.6899137931036
607.5209240736319,1068.6724655172413
607.880888614552,1078.6157068965517
608.240807268608,1075.9039137931034
608.6006800358,1080.4235689655175
608.960506916128,1056.0174310344828
609.320287909592,1100.310051724138
609.680023016192,1074.5480172413795
610.039712235928,1070.480327586207
610.3993555687999,1065.0567413793103
610.758953014808,1069.1244310344828
611.1185045739519,1076.355879310345
611.478010246232,1082.2314310344827
611.837470031648,1045.8482068965518
612.1968839302,1052.4017068965518
612.5562519418879,1084.265275862069
612.915574066712,1075.451948275862
613.274850304672,1087.8809999999999
613.634080655768,1071.3842586206897
613.99326512,1053.7576034482759
614.352403697368,1063.4748620689659
614.711496387872,1068.2205000000001
615.0705431915119,1073.8700689655172
615.4295441082879,1069.3504137931034
615.7884991382,1070.254344827586
616.147408281248,1062.5709310344828
616.506271537432,1066.8646034482758
616.865088906752,1064.378793103448
617.223860389208,1062.344948275862
617.5825859848,1063.0228965517242
617.941265693528,1054.2095689655173
618.299899515392,1086.2991206896552
618.658487450392,1075.677931034483
619.0170294985279,1074.0960517241379
619.3755256597999,1065.7346896551724
619.7339759342079,1078.8416896551723
620.092380321752,1070.254344827586
620.450738822432,1054.435551724138
620.809051436248,1051.9497413793101
