Lambda,Intensity
627.250831831192,764.9516379310345
627.6082725945919,769.697275862069
627.965667471128,762.2398448275861
628.3230164608,783.7082068965517
628.6803195636079,740.7714827586208
629.037576779552,760.6579655172413
629.3947881086319,775.7988103448276
629.7519535508479,760.4319827586208
630.1090731062,759.3020689655173
630.466146774688,778.7365862068966
630.823174556312,766.5335172413793
631.180156451072,774.4429137931035
631.5370924589679,768.3413793103448
631.89398258,776.4767586206896
632.2508268141679,767.4374482758622
632.6076251614719,768.1153965517243
632.9643776219119,778.9625689655172
633.321084195488,757.9461724137931
633.6777448821999,760.8839482758619
634.0343596820479,752.5225862068967
634.3909285950319,779.4145344827587
634.747451621152,765.6295862068965
635.103928760408,771.9571034482758
635.4603600127999,765.6295862068965
635.816745378328,777.606672413793
636.1730848569919,775.5728275862069
636.5293784487919,761.1099310344828
636.8856261537279,771.2791551724138
637.2418279717999,772.635051724138
637.597983903008,764.4996724137931
637.954093947352,768.3413793103448
638.310158104832,768.7933448275861
638.666176375448,772.8610344827587
639.0221487592,770.1492413793102
639.378075256088,773.0870172413793
639.7339558661121,766.0815517241379
640.089790589272,775.5728275862068
640.445579425568,769.697275862069
640.8013223749999,768.3413793103448
641.1570194375679,752.9745517241379
641.5126706132719,761.7878793103448
641.8682759021119,747.5509655172415
642.223835304088,745.2911379310345
642.5793488191999,765.4036034482758
642.934816447448,762.465827586207
643.290238188832,772.4090689655172
643.645614043352,765.1776206896551
644.000944011008,763.821724137931
644.3562280918001,752.7485689655173
644.711466285728,767.4374482758622
645.0666585927919,771.053172413793
645.421805012992,785.0641034482759
645.776905546328,772.4090689655171
646.1319601928,769.2453103448277
646.486968952408,767.2114655172414
646.841931825152,760.883948275862
647.1968488110319,774.4429137931033
647.551719910048,769.4712931034483
647.9065451222,757.268224137931
648.261324447488,772.1830862068965
648.6160578859119,767.4374482758622
648.970745437472,769.2453103448275
649.325387102168,772.1830862068965
649.6799828799999,772.8610344827586
650.034532770968,776.7027413793103
650.389036775072,775.1208620689656
650.743494892312,776.0247931034482
651.097907122688,766.3075344827587
651.4522734662,761.1099310344828
651.806593922848,777.3806896551724
652.1608684926321,773.0870172413794
652.5150971755519,781.9003448275862
652.8692799716081,771.5051379310345
653.2234168808,764.9516379310345
653.577507903128,761.7878793103449
653.9315530385919,760.206
654.285552287192,771.9571034482758
654.639505648928,752.5225862068964
654.9934131238,765.4036034482758
655.3472747118079,748.6808793103448
655.701090412952,779.4145344827585
656.054860227232,771.2791551724139
656.4085841546479,765.1776206896552
656.7622621952,778.0586379310346
657.1158943488879,780.544448275862
657.469480615712,769.697275862069
657.823020995672,762.0138620689653
658.1765154887679,773.990948275862
658.529964095,752.2966034482758
658.883366814368,758.8501034482758
659.236723646872,754.1044655172415
659.590034592512,752.5225862068966
659.943299651288,778.0586379310345
660.2965188232,769.4712931034484
660.649692108248,763.8217241379309
661.0028195064319,760.6579655172415
661.355901017752,752.5225862068966
661.708936642208,767.8894137931035
662.0619263798,763.8217241379309
662.414870230528,766.7594999999999
662.7677681943919,755.0083965517242
663.120620271392,764.2736896551723
663.473426461528,764.0477068965517
663.8261867648,763.1437758620689
664.178901181208,779.6405172413794
664.531569710752,752.9745517241379
664.8841923534319,762.6918103448276
665.236769109248,758.6241206896552
665.5892999782,772.4090689655173
665.9417849602879,773.0870172413793
666.2942240555119,764.2736896551725
666.6466172638719,759.9800172413793
666.998964585368,770.8271896551724
667.3512660199999,756.5902758620689
667.703521567768,767.4374482758622
668.055731228672,770.6012068965517
668.407895002712,775.5728275862068
668.760012889888,770.6012068965516
669.1120848902,768.5673620689654
669.4641110036479,770.1492413793103
669.816091230232,773.313
670.168025569952,749.8107931034483
670.5199140228079,776.4767586206897
670.8717565887999,755.6863448275863
671.223553267928,770.8271896551724
671.575304060192,757.0422413793104
671.927008965592,760.206
672.278667984128,763.1437758620689
672.6302811158,762.2398448275862
672.981848360608,775.5728275862069
673.3333697185519,749.1328448275862
673.684845189632,755.9123275862069
674.0362747738479,771.7311206896551
674.3876584712,760.4319827586207
674.738996281688,765.6295862068966
675.0902882053119,761.1099310344828
675.441534242072,752.0706206896551
675.792734391968,743.7092586206898
676.143888655,750.4887413793103
676.4949970311679,749.1328448275862
676.846059520472,766.5335172413794
677.1970761229119,784.838120689655
677.5480468384881,759.3020689655172
677.8989716671999,759.3020689655173
678.2498506090479,746.6470344827587
678.600683664032,768.3413793103449
678.9514708321519,764.7256551724139
679.3022121134079,743.9352413793102
679.6529075077999,757.0422413793104
680.0035570153279,777.8326551724138
680.354160635992,747.3249827586208
680.704718369792,739.8675517241379
681.055230216728,766.5335172413793
681.4056961768,759.9800172413793
681.756116250008,750.4887413793105
682.106490436352,744.3872068965518
682.4568187358319,751.6186551724138
682.8071011484479,763.3697586206897
683.1573376742,765.1776206896552
683.507528313088,737.3817413793104
683.857673065112,750.4887413793103
684.207771930272,764.4996724137931
684.557824908568,758.1721551724138
684.907832,762.6918103448274
685.257793204568,767.8894137931036
685.6077085222719,760.8839482758619
685.957577953112,750.714724137931
686.3074014970879,768.115396551724
686.6571791542,751.3926724137931
687.006910924448,744.6131896551725
687.3565968078319,768.5673620689655
687.706236804352,781.4483793103449
688.055830914008,769.9232586206896
688.4053791368,760.2060000000001
688.754881472728,772.6350517241381
689.104337921792,769.697275862069
689.4537484839921,753.6525
689.8031131593281,753.6525
690.1524319477999,762.6918103448276
690.501704849408,762.9177931034482
690.8509318641519,762.6918103448277
691.2001129920319,751.6186551724138
691.5492482330479,762.2398448275862
691.8983375872,752.2966034482758
692.247381054488,771.053172413793
692.596378634912,777.1547068965517
692.945330328472,772.4090689655172
693.294236135168,752.7485689655174
693.643096055,746.6470344827587
693.9919100879679,755.0083965517242
694.340678234072,736.4778103448276
694.689400493312,748.6808793103448
695.0380768656879,755.0083965517241
695.3867073511999,745.7431034482759
695.7352919498479,760.4319827586207
696.083830661632,777.6066724137931
696.4323234865519,785.5160689655172
696.780770424608,761.7878793103448
697.1291714758,761.3359137931035
697.477526640128,760.206
697.825835917592,774.4429137931032
698.174099308192,782.1263275862069
698.5223168119279,752.9745517241379
698.8704884288001,760.4319827586207
699.2186141588079,758.3981379310345
699.566694001952,766.9854827586207
699.914727958232,748.4548965517241
700.2627160276479,765.4036034482758
700.6106582102,754.7824137931036
700.958554505888,764.9516379310345
701.306404914712,769.0193275862069
701.654209436672,776.2507758620691
702.001968071768,752.9745517241379
702.3496808199999,773.5389827586206
702.697347681368,764.0477068965517
703.0449686558719,760.883948275862
703.392543743512,767.6634310344829
703.7400729442879,765.1776206896552
704.0875562581999,770.6012068965517
704.434993685248,771.0531724137932
704.782385225432,760.4319827586207
705.129730878752,771.7311206896551
705.477030645208,749.3588275862069
705.8242845248,774.6688965517241
706.1714925175279,764.0477068965516
706.518654623392,755.9123275862069
706.865770842392,745.9690862068965
707.212841174528,748.2289137931035
707.5598656197999,761.3359137931034
707.906844178208,764.0477068965517
708.253776849752,771.9571034482758
708.600663634432,767.8894137931035
708.947504532248,767.6634310344828
709.2942995431999,761.7878793103448
